Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nigeria,NGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.241530464,9.185128107,8.269140541,8.779167071,9.202128863,10.89344868,10.41382647,11.07732874,9.927321669,11.39106947,8.407074708,10.83428109,10.96812781,15.91792092,25.17853499,18.33875199,18.21581607,24.87241328,19.55260311,24.81613535,29.3751744,8.590083469,6.693706823,5.533547745,6.350780642,7.096822871,5.249090354,12.84765711,11.16914705,25.25077466,20.97477285,24.24686728,23.9747503,20.06653995,13.54924651,24.15581596,23.02469951,28.64975397,18.1440897,21.33433128,36.02326561,28.25095823,23.2397194,26.75138108,20.25380338,21.03395529,29.51613188,21.23633657,25.67007222,18.63034142,25.6606113,31.61694021,31.54658773,18.04990659,18.43512606,10.66630962,9.218109698,13.1715621,15.49688918,14.22092679,8.118311954,10.7384551
Nicaragua,NIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.65297053,23.40189562,26.4315577,28.82429093,28.87396635,29.30051867,27.11517043,26.46189259,26.68486856,24.38595822,26.73240089,26.29968981,35.28925154,28.21031937,29.07488934,28.04275752,32.99472073,32.09133352,34.40969822,42.02458021,24.22880036,22.34416571,15.97882151,19.4003056,16.44303871,14.76619964,12.77631327,11.77068287,17.98087853,32.53701101,24.94835926,21.82198402,17.25122713,20.42792688,13.13987687,16.09508625,16.84735811,19.41954518,19.33444051,18.53027952,20.10816589,19.04191088,18.84713588,20.70499891,23.05985574,24.38213089,31.26719793,33.06413336,34.47041956,33.98166964,40.46660572,45.01692657,47.46929361,45.21415682,45.00799279,40.08374867,38.88197843,41.33904929,42.27714678,45.09278034,42.18450342,46.8394163
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,41.05096436,43.14246781,43.40639577,43.36368051,45.4143864,50.38162052,47.48939934,48.55625027,45.94453501,43.86507421,47.86123965,50.42060482,54.89343364,54.90404596,54.59202789,58.39841127,59.90465259,50.78586108,49.45076522,51.73728208,55.032019,54.41474545,55.10901411,53.37606974,52.61208245,54.73565075,57.22097303,57.38846572,60.35995513,59.34034162,59.90502051,66.0332694,63.2984077,60.14842249,59.28414032,62.67424417,65.63208522,68.18111834,68.77545747,69.79363348,62.23701352,69.80367248,75.50306831,79.50337384,79.88047779,80.57790815,82.65889671,79.53516476,83.39176802,84.68346368,82.5377127,78.2654765,82.97997562
Norway,NOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,36.47656506,34.77263671,34.95129501,37.40764116,39.8572939,36.10204307,35.9705077,34.2855074,35.98291019,39.2530485,42.75431304,42.78176394,40.95566685,41.26701019,42.26020068,41.98046949,33.58715134,31.76215791,32.46185723,37.3210468,39.41949164,39.20302448,37.13658831,37.15817162,37.33726538,37.18262596,39.94237071,40.55723974,36.90810865,38.60466513,45.73235418,44.96230277,40.37312639,39.63016952,41.09090195,43.40254484,44.64456122,43.29847207,45.91671174,39.2356786,39.7598437,41.27396486,40.68243719,39.1971735,38.99635572,37.80181591,35.45992638,36.33299569,37.97169307,36.26310656,32.24525928,41.57235769
Nepal,NPL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,7.765084037,5.644810953,6.874512753,6.84511343,7.013149743,4.90419708,5.403893247,5.661104999,6.610492262,5.449719138,8.901092981,10.77383012,11.78819387,10.57165982,11.78482957,11.54126254,12.9014543,11.59158414,10.23104295,10.6524501,11.52921436,11.66229991,11.81327508,11.44716927,11.06760466,10.52730912,11.49075129,15.95972613,18.43296411,18.99393793,24.97315898,22.81757514,26.32783507,22.82205122,22.84847209,23.28400371,22.56077372,17.73712952,15.69986449,16.68269526,14.58368679,13.44659096,12.85566488,12.77582026,12.41935419,9.582536172,7.806134205,8.750291287,9.294658678,10.12404212,10.21458859,8.17957804,7.812188656,7.815641022,7.779936474,6.805289826,5.209230429
Nauru,NRU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.47619048,83.33333333,51.85185185,61.19402985,71.27659574,96.875,93.85964912,70.19230769,70.80291971,60,57.5,63.85542169,47.36842105,40.89635854
New Zealand,NZL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,22.49452954,24.45376016,24.00825997,20.6231454,23.1032666,26.68289888,26.14587995,26.64410603,28.62872053,28.805115,27.92553191,27.73524625,28.40844575,31.8104583,29.30423428,26.63710248,26.12221745,26.19302223,26.35018595,26.76185847,29.16134637,31.19167677,30.60242388,30.7781457,29.39336631,28.34887884,28.32037399,29.61732163,30.95055154,35.74545849,35.43103984,32.8470717,29.8397254,29.54341061,28.28516543,29.60861375,29.27311395,32.07870923,28.73391077,30.27362768,30.39502406,28.85939059,28.81358116,27.98285738,27.91454531,26.63019637,27.56392622,27.87152292,27.31883186,21.91622232,22.5359801
OECD members,OED,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,12.43716924,12.54382453,12.79058203,14.12041219,16.5692502,15.92132581,16.21816781,16.3425185,16.29685668,17.28458903,18.34426868,18.02602394,17.43145979,16.77570095,17.03790432,16.63040874,15.97299737,16.20858084,16.55061275,17.01983425,17.58127543,17.33055362,17.31271047,16.7205969,17.37525312,18.69929931,19.26129457,20.17890497,20.28365791,19.86358627,20.92916839,20.52537877,20.42297266,20.9279898,22.43558629,23.31099854,24.90758973,26.23108447,27.41847048,23.75821314,25.89832924,27.94972293,27.83377266,28.23902593,28.48010794,27.33820518,26.71355709,27.88030586,28.67057561,27.99834911,25.86580844,28.15955722
Oman,OMN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,33.7628866,70.13977128,74.6,73.68913858,65.7873701,59.375,67.82762692,73.7203518,67.55039596,62.33178785,58.3016415,58.32012062,61.06241954,62.65911137,64.68711105,58.54602366,53.65159508,50.28061308,49.82783211,39.24652253,48.87793996,40.00620251,,47.23007412,43.06549257,44.71689049,43.05104505,43.00122803,44.03534887,49.81019015,50.03694885,42.22289969,49.05836513,60.33995743,59.42821984,58.48593041,56.97957534,57.02761253,63.16428921,61.53163647,62.68214104,64.95275747,60.49726901,59.09438735,63.91646363,62.72274738,66.03046813,61.43961754,49.65123925,41.31893239,45.71525986,50.62130514,49.49201699,47.05595097,52.52660194
Other small states,OSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.43555845,61.96396357,62.92521022,62.45789864,59.85454107,63.18396207,67.16768869,65.1341071,62.78422152,60.84094361,61.14418671,62.12643954,62.59849163,62.22704283,65.0926738,57.379798,63.72435223,71.74810167,74.20880873,72.8195023,69.3863707,62.44840964,57.31946727,59.96515883,61.62900999,59.98353938,56.80518237,66.25494687
Pakistan,PAK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.174862776,6.215265385,6.699147381,8.176129149,7.722101186,7.05507349,6.90692613,6.920609914,7.533423856,6.92157005,7.616594417,7.721840484,7.175388217,14.75878623,13.57517423,11.68703849,10.64787825,9.343029623,9.430399129,11.04532745,12.59079593,12.83519533,10.19036954,12.18347526,11.39465748,10.56618879,12.29622259,13.80941484,13.85882802,14.07193291,14.78871841,16.93239271,17.27072731,16.20209462,16.15838057,16.70996966,16.90310178,16.08195323,16.48479118,15.35349933,12.11954679,13.33629528,13.77600345,15.16738101,14.244732,14.31034575,14.13396282,13.21461341,12.38231088,12.39575242,13.51626785,13.96666966,12.39666276,13.27715343,12.24258363,10.60441138,8.736717247,8.221612469,8.581799708,9.390863379,9.298559043,9.058204768
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.78823939,47.1864424,53.18082889,52.6594303,52.47479989,54.43834633,55.78788652,56.35280349,57.29531805,57.4091892,55.78755956,54.32441474,53.45085134,53.57477458,67.58834544,68.99266502,62.84887868,65.30869819,59.02509204,58.94933141,65.03131151,62.28918137,56.80968207,47.13750106,44.50712782,45.44220484,47.10904541,47.36369839,49.80916122,52.25871052,57.49329457,64.35225616,66.35669502,64.05865863,66.04205563,66.84710086,71.28692343,76.98827139,67.65286252,56.85376764,62.01057776,62.13543892,57.63981211,54.34003298,57.76765137,64.50079291,66.17345563,71.45854287,78.08907215,69.81397058,70.04279401,78.23048068,75.19125791,65.16154641,55.35742187,47.68486166,41.97300186,41.8036992,42.79097004,41.20801007,39.60791633,51.06398072
Peru,PER,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.21071177,20.80801282,19.96630026,18.44707556,18.51272016,15.67065689,15.56312651,15.42376403,18.10875683,17.46510665,17.41794986,13.83975406,13.74988762,13.3257086,14.11430649,10.56262159,11.72908338,15.47478059,20.18288886,27.00502325,25.52052211,18.56180303,18.81847673,21.73521805,21.81650551,26.14505545,16.44261149,12.66542141,15.09949042,11.32963641,15.69719146,12.20238667,12.51350577,12.4506751,12.77148277,12.59988525,13.31651992,14.47726026,13.70290185,15.39688801,16.76837372,16.60137952,17.27480785,19.01466695,22.91223375,26.84876111,30.53663645,31.52211653,29.72763021,26.44205274,27.82616415,30.50275976,27.44961437,24.80829942,22.60697038,21.28732529,22.60031374,24.71987197,25.19218467,24.03908743,22.38080174,29.08516498
Philippines,PHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,16.15668468,13.87111319,14.71057258,16.94246935,17.02212327,18.56612321,18.54153262,19.99936372,19.73988958,19.39321314,20.96514118,20.77966454,22.30313037,24.07566586,25.94604166,28.88672137,35.08614574,37.8068684,38.41115874,43.34421929,41.15550151,40.00567994,42.30501837,41.82684099,41.23003922,41.24545937,38.01418634,33.35683324,30.2195256,32.87482972,29.10542888,27.46707386,26.17741981,27.35450419,27.20805724,26.67300334,29.55229085,30.21360537,28.38292001,25.20283931,25.74228389
Palau,PLW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,16.10247027,16.20926244,17.41071429,18.3052091,18.02798568,16.7860212,17.36814975,18.85964477,18.91508286,18.47674905,21.36995624,31.20904945,44.87811304,46.88448596,39.97878993,41.77373117,44.97497112,41.93643276,45.47960643,43.18248346,38.24054247,36.83398125,36.19603267,39.44281556,42.1145975,43.57967189,43.16645213,43.25100155,40.6474702,40.62479683,42.2648103,47.84986976,52.64325985,53.53460753,61.03898655,59.40450793,49.15752302,54.04148983,63.11836388,66.17835925,65.32996739,60.91581056,69.41796632,72.1640496,,,,,,,,,,,,,,,,,
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.94122761,22.06915075,23.3333716,25.94864463,24.0918862,27.18832625,27.18732567,28.7131224,33.35044951,34.23546042,34.61157158,37.82095339,38.51628789,37.81486981,37.14225324,40.0913852,42.57386359,44.27827441,45.98092417,46.48878717,47.4503064,50.26831894,52.05568506,52.74802893,53.19533562,52.9909243,57.91067506
Pre-demographic dividend,PRE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,18.13182655,20.01989535,19.07633099,21.79224736,31.96085031,26.68619612,29.51684968,32.2061082,30.15925063,36.6039101,41.784551,17.68010136,16.1305751,16.61292071,19.98001197,20.19093739,16.78932053,20.94500954,18.63446848,23.44404037,14.9058246,19.12392438,23.07229582,20.40727684,21.33466081,24.07804684,23.06509367,30.3303339,27.72249542,32.73971738,38.15466412,32.25984419,30.55010074,29.81269475,28.33821126,30.24269004,33.51995224,31.03912481,35.21027971,27.79323947,31.38378624,35.00795584,34.31086702,27.27545211,25.8715703,18.90934647,16.87768294,20.09576968,24.70148076,23.04645275,17.72247217,22.47309063
Puerto Rico,PRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,31.81979174,31.19499439,35.21221296,43.44550281,38.28110706,37.31017104,45.20174757,42.70398567,47.32,48.58168065,50.7204322,52.97956359,49.3222046,47.72838759,51.96705636,52.57504782,50.22975302,52.87995816,58.07600528,63.08146352,66.04199686,60.78815654,53.60071389,54.8053785,55.83303677,50.60427317,49.69552082,55.97137173,60.34093463,62.34129312,67.76749643,65.86148401,73.73675953,68.57397147,67.3819014,68.88329753,67.03309926,68.2978194,63.08680965,62.67166626,64.05272656,57.452582,60.86998536,60.8216247,67.19493497,68.75816467,68.72370681,59.95388186,60.57888409,60.4127536,54.37317004
"Korea, Dem. People's Rep.",PRK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,19.11025947,19.65028375,21.33776383,20.94040018,21.05078375,15.98288485,13.65929259,14.43469699,15.76151042,21.19668693,21.45525933,20.33065214,20.68364779,24.5513957,29.17955371,29.24231284,25.99488583,27.33856453,27.6366708,29.4651906,29.16917753,26.54755888,24.45867065,23.60014829,25.13356593,26.76973187,26.54846488,27.15414475,27.33162723,26.48197472,28.20462059,27.43732611,27.07336223,27.3671919,27.66705156,27.08416755,30.35740444,31.19418457,31.26107908,27.29374272,30.06930892,34.4548616,37.77801482,39.60650497,40.215968,40.61511545,40.21082364,42.7242664,43.44571903,43.50842185,37.04677424,41.5941465
Paraguay,PRY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,12.62981869,11.56040685,12.25608334,14.95741788,13.24656741,12.21869614,12.35434809,13.57767537,14.91704596,13.37537021,13.76691194,14.96368695,15.50854973,13.20895405,14.66022638,19.45397023,18.42023674,16.05824665,13.84561583,11.1624422,12.13787583,9.25558053,18.37372013,27.08175162,34.28630276,36.37415457,48.3846821,51.88011015,52.22353052,50.84206857,49.8340112,59.92030752,60.82035735,61.77502737,52.74050158,48.46975287,54.6398352,42.79294001,43.33092603,40.64258896,47.47507654,47.1446576,45.68782467,47.59359211,46.29308518,43.37492916,42.43836871,38.09725405,42.13984163,40.23885967,37.9955192,38.71366558,35.46441185,34.76581347,37.16548029,38.44078405,36.94523036,36.18244072,33.60549916,35.98078692
West Bank and Gaza,PSE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54296064,17.12257829,16.01360863,17.29613277,18.05398496,17.59692826,20.51650593,15.38327047,13.43720119,12.98135081,12.96517564,14.11124334,13.76699138,18.33485221,15.93620048,14.0161025,14.12281155,16.08603535,15.32633269,15.61984388,15.82306983,16.06238012,14.3267945,15.72420635,15.96156445,15.52105524,15.35762344,17.63173068
Pacific island small states,PSS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,42.69067214,38.53523156,38.79868514,39.58030489,40.99236498,40.59503598,38.3685425,40.06194562,45.71701886,50.44583038,50.60682517,46.75829056,44.14263213,44.99316029,45.30958324,44.15713662,48.90076314,48.08009694,44.98159035,45.17488818,44.96109973,41.05227066,43.8913239,44.41441206,41.6170192,41.63153412,38.68725954,38.78704339,44.04646545,38.54317702,43.17471598,47.17324322,48.90611413,46.9864161,44.57943014,41.0601026,40.49510315,40.18188042,41.88228679,41.68763754,25.58382138,22.62483488
Post-demographic dividend,PST,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,12.83927257,12.96729197,13.20095968,14.58979779,17.20933902,16.57246003,16.8903921,16.95739888,16.89345722,18.01024323,19.1911693,19.00131502,18.17844088,17.38986289,17.70953675,17.28270088,16.48666733,16.76284621,17.14818236,17.6875101,18.24254393,18.06859068,18.11352424,17.72258257,18.39425265,19.6418427,20.2218619,21.15960546,21.05634641,20.56986934,21.77072443,21.2520167,21.14766552,21.64222569,23.25380523,24.27077447,25.96477359,27.35635618,28.7072037,24.71551137,27.26545155,29.53565599,29.48996428,30.01217802,30.13082112,28.65727744,27.83345811,29.05091203,29.73684575,28.83999969,26.40624706,28.75982564
French Polynesia,PYF,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264654061,1.363524553,2.350538137,3.512080082,2.789305611,3.989068416,4.127261483,3.954181786,4.867456754,4.698091498,,,,,,,,,,,,,,,,,19.55695843,,20.19756722,11.19034118,
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.87575808,44.33866814,43.72574217,48.28080961,51.09563094,60.04078828,67.2833586,65.89285714,60.34277283,61.69758239,64.16822495,65.08504482,62.81773017,60.27737186,61.36235262,51.13487609,62.3196826,72.61970914,76.47241908,72.71783502,67.99811813,57.06147777,47.71384149,52.88942263,55.94186317,52.34726788,49.11887826,58.9141042
Romania,ROU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.72689125,17.60061709,27.79141511,23.01630082,24.90135304,25.63004231,26.45749361,28.19714432,23.01548056,26.66181721,21.58888431,22.10596347,24.01302936,24.21273505,25.74393627,24.53522061,24.7712265,24.71082905,26.15534462,26.02361223,31.67379278,35.26839853,35.75151943,40.24734529,41.47848541,41.34948374,42.4170514,42.33431895,41.54174729,40.20019466,36.87656458,40.84910636
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.90226876,18.16206147,13.27136217,62.32246186,38.20459448,27.75837904,29.28901135,26.07298813,24.72984153,31.22120547,43.21996851,44.06044131,36.8934936,35.21259406,35.24998177,34.41789105,35.20306596,33.73047544,30.16406048,31.30956033,27.9381012,29.21556079,28.05536148,26.90732034,25.84533683,27.11109705,28.70338944,25.85448298,26.09088098,30.7932568,28.43343068,25.58256331,30.85593508
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.43697228,11.47540833,9.279999406,5.9375,12.00000055,12.09677582,11.27936869,10.51203191,8.739835904,7.67885329,11.50522888,10.21142663,8.281938618,11.59836154,12.16875773,9.171881595,14.57895341,14.26776612,14.780998,21.04606313,14.43652158,9.825505543,11.55255875,11.58176749,12.63143363,10.78250669,12.58431792,7.450052525,6.619559809,6.139288951,5.614609155,7.316604443,5.56840819,5.175245979,6.30258595,5.150791913,6.031370021,7.797339362,5.585063576,5.416311863,5.380475793,7.273105234,6.184389297,7.780581052,10.39842993,10.69335573,10.88890516,13.67547871,11.27847859,10.37275136,10.74843969,12.66538318,12.00069365,13.49942057,13.87574419,13.23851056,15.42960172,20.52838528,21.0980867,21.81063968,19.30704597,19.0641467
South Asia,SAS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,5.927717537,5.739244557,5.622630383,5.583558373,4.976825227,4.731433044,5.641339547,5.396381879,5.359084569,5.000388647,5.365562549,5.048920035,5.12893703,5.69349358,6.044931425,6.463402479,7.638781166,7.529697781,7.081269119,7.66700041,7.273953488,7.203485967,6.920841647,6.969169981,7.265677088,6.354075192,6.413946946,6.843063924,7.294474225,8.145623024,8.297990377,10.03522559,10.5569599,11.46470843,11.42012319,12.5110697,11.98520966,12.25356625,12.62888804,12.73023967,13.70870135,13.53252342,14.70617362,15.29983814,17.47209879,19.05681393,20.46478599,20.10346911,22.47211667,19.46825136,21.24239088,23.14536124,22.91307689,23.62024461,21.53098476,18.61453852,17.54086072,17.19151521,18.06184676,17.3317896,16.77427119,19.04468539
Saudi Arabia,SAU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,47.73368609,48.19018423,50.80115471,53.98412988,61.58524723,99.70359676,62.93595819,73.33378007,59.7294743,57.42053992,49.31664078,54.85636129,63.45583211,62.81866106,50.73173347,38.46866692,34.52192248,30.07109667,26.7029721,30.861745,31.32373558,33.74571424,40.33479408,38.30838857,39.10679939,34.35283039,34.00095155,37.33786424,40.02284228,39.158628,29.63237545,34.66649385,43.40527066,39.63372226,40.9487917,45.85416578,50.98530553,57.05072712,59.83190789,59.93742957,62.11150937,47.08861707,49.56977759,56.04923973,54.2708405,51.91795761,46.87529151,33.32117956,31.1442026,34.85306244,38.56536939,35.57169449,26.18290495,34.76915674
Sudan,SDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,14.55889852,13.31611085,14.61621622,16.70563231,15.53578817,14.23183803,14.3161153,15.11524031,15.11468675,15.70029535,16.34076302,15.6375502,16.01896831,14.84834344,12.70946681,12.09360486,11.22361257,9.375,7.919953067,9.955991032,10.58111218,9.619128438,9.935064935,10.59798863,8.458315847,5.74665692,4.740294485,5.522326351,3.795505323,5.341381512,4.021389103,3.335025827,5.246076309,4.230379007,4.690556222,4.969465621,6.160300235,5.343629903,6.70209367,7.779409462,15.98455706,10.90846237,11.92295558,12.77754728,14.45393395,14.61406483,15.29282278,17.12210343,20.53111545,21.76599592,20.35442616,15.74121322,12.07008767,11.68602,0.6700147674,0.7303668169,0.7129922101,0.6643617957,0.6111680563,0.6305741473,0.459601288,2.251364396
Senegal,SEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.51147733,14.51419666,13.91637174,12.07660837,11.97278632,12.01893637,12.72699641,11.7116566,13.5343026,14.69863921,16.09353404,15.32767577,18.13598678,16.85762442,25.29461609,21.54882855,21.47575059,25.61551843,17.89055418,18.84247686,16.10960488,21.34860082,19.61808547,23.72996713,22.89260972,18.73446481,16.56095996,14.32744281,15.02511567,16.38393378,17.05610165,15.51572935,14.98907126,13.5540066,21.22143908,20.65685942,18.08416539,18.33293261,18.5849659,19.00425741,17.7641496,17.7006801,19.61688005,18.21802668,19.10166288,19.80663757,19.25208464,20.55438823,20.84630126,19.39386655,19.98123883,21.30354889,22.47437442,22.34974231,21.77829674,22.6771945,21.5608581,21.93008315,22.94889488,24.98793278,20.66971776,22.31529245
Singapore,SGP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,162.8256234,142.4232067,138.1212193,141.1534354,122.084612,123.2370291,123.2779168,114.2932531,125.6598845,132.1256371,126.026908,119.4634843,106.7390964,118.3366039,149.4716087,137.1215046,149.4807844,162.7589707,165.4383937,184.6773125,202.0062158,198.1826568,185.352489,166.8655736,156.4641125,152.2223147,148.7309471,164.003337,184.7141149,179.2956931,177.1925444,168.5461939,161.7259498,161.6505196,166.193359,181.1209409,175.6431124,169.2968861,166.7875705,176.7450129,188.3508903,182.8941807,184.0861181,202.5862064,213.9516954,225.1596677,228.0376171,212.7793937,228.9937709,190.844935,197.9989608,203.3277086,196.7196129,195.0777963,191.9535358,178.3846085,164.7717536,171.3970227,176.5921442,175.2741157,181.7168089,184.8354904
Solomon Islands,SLB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,47.45095608,47.45095461,47.51026919,47.56365071,55.77919207,47.73486358,58.73650859,57.27749739,62.30401177,62.04894622,46.376471,52.7751044,53.56960151,58.93402841,49.62738732,45.03161782,45.14166906,45.32052314,40.52562783,36.46556128,27.09975856,17.53509332,21.51577018,22,24.87938565,27.30002402,27.06408346,32.1479588,34.73150457,29.15639255,35.15118045,50.15191586,49.91109837,45.93233155,42.33678162,40.36052049,39.72857612,38.67918018,42.12623861,36.49690192,27.93849568,25.3620403
Sierra Leone,SLE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,29.0769943,28.86638099,27.77777778,27.0783848,23.68277738,27.62974382,31.02137105,31.26783019,27.7726496,24.63879778,24.09686326,25.10850227,21.54001435,19.7195089,19.82263021,19.90489655,22.8645608,23.01501316,15.75568713,11.07083844,10.62465653,14.82245064,11.9168357,31.9642233,28.7246765,23.91764149,34.6898949,31.24937598,31.59094322,24.28254806,29.51154637,18.58843638,17.4452346,13.19969466,14.0615622,13.8278916,18.13484356,7.839941647,8.549424894,13.9213495,16.47069256,17.57306433,16.86538448,15.60358163,13.51919175,13.49976875,16.79496682,16.26669339,32.90532706,28.62675705,30.76003938,19.36254453,24.91409326,26.19289508,17.46729933,18.24693608,15.09106999,16.92814316
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,26.38654696,24.66219124,25.6381889,25.34859518,23.18658281,24.8349398,24.63157185,29.0950527,29.96006434,32.41770115,33.04672563,35.54383341,38.16510388,30.2663685,36.97151081,34.16154725,26.67869041,22.777403,24.48851765,21.75413909,22.32376617,24.66816231,18.99230423,15.81068193,13.23778818,18.49698742,17.2257734,16.13291556,19.37230314,19.92272297,21.55450126,21.1409879,26.02183653,24.3865859,24.39640145,26.82727023,25.00929206,25.51308946,25.92342076,25.90621048,25.26656688,25.93967834,25.56703455,26.74058717,23.95120449,26.94666933,28.98177756,28.57106118,29.72489605,29.55287523,29.48617302,28.4585905,29.02976438,28.93437378,29.95590961,25.62917752,29.54716125
San Marino,SMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.452681,173.0681692,168.7786813,166.5974977,163.9972392,164.4786945,
Somalia,SOM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.71525647,15.99705086,12.79403108,15.86887069,15.98045227,17.15205914,14.95866493,13.6506467,14.89257344,15.9897338,11.51359457,13.26102765,15.73721304,13.90939198,17.46280177,12.46311578,10.0338401,20.26162188,25.84036768,24.3054171,33.17983944,24.82086502,25.96804115,23.62723772,14.58875358,6.33012834,6.963501892,6.690683106,4.822543208,7.683080986,9.786747186,,,,,,,,,,,,,,,,,,,,,,,20.60301508,20.91542289,19.45641987,19.28080954,17.72151899,19.10860656,17.44024672,17.11463025,20.08390142
Serbia,SRB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.165689391,11.21688046,13.52492736,18.7252631,10.74219519,8.783037353,20.68742176,20.09419374,23.14600944,25.13660193,27.96497848,29.44194466,27.28982477,28.44314007,26.34777847,32.25561225,33.00182495,35.84480698,39.85150491,42.07752896,45.1772418,48.51709354,50.47152864,50.4345613,51.01092315,48.2190365,54.48331588
Sub-Saharan Africa (excluding high income),SSA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.34714103,19.80918426,19.29618462,18.26383699,20.41394328,19.23031948,19.00929508,19.80156271,20.33437961,19.19675487,17.93412223,18.38038878,19.6066389,21.00733353,25.61232401,22.80283811,23.10506435,25.82078761,24.68852049,27.61299201,30.82999245,18.47257906,17.00360251,17.73476302,19.77177012,21.09028065,20.99186038,23.11188772,22.02891013,24.00313521,22.21541539,21.03133337,23.17725775,22.96104868,24.15083501,26.1198555,26.68244273,27.03601543,24.98461001,25.48456111,29.30051406,28.35892825,28.10288228,27.20462149,26.17556062,27.58620336,30.63280245,29.80168082,33.15277816,26.34217528,29.49278407,32.42652039,31.52835245,26.46695771,25.51337306,20.39157813,19.43985757,21.2193814,23.88591063,22.74463497,19.11830106,23.09243681
